ScenarioID,EgoID,Prompt,Trajectory_Longitudinal,Trajectory_Lateral
DEU_LocationALower31-1_3122751_T-22775,11848,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 24.4 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 11842: It is driving on the same lane Its velocity is 24.9 m/s, orientation is 0.006 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - truck 11844: It is driving on the right-adjacent lane in the same direction Its velocity is 24.4 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11846: It is driving on the same lane Its velocity is 25.5 m/s, orientation is 0.003 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 11849: It is driving on the right-adjacent lane in the same direction Its velocity is 22.9 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 11850: It is driving on the same lane Its velocity is 24.8 m/s, orientation is -0.004 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is inf sec.
    - car 11851: It is driving on the same lane Its velocity is 24.3 m/s, orientation is 0.000 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane
DEU_LocationAUpper53-1_5311051_T-11075,10975,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 24.5 m/s, orientation is -3.097 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 10971: It is driving on the same lane Its velocity is 25.6 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 1.4 sec.
    - truck 10972: It is driving on the right-adjacent lane in the same direction Its velocity is 23.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 0.7 sec.
    - car 10974: It is driving on the same lane Its velocity is 25.6 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is 0.7 sec.
    - car 10976: It is driving on the left-adjacent lane in the same direction Its velocity is 36.0 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 10977: It is driving on the same lane Its velocity is 26.8 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is 0.3 sec.
    - car 10978: It is driving on the left-adjacent lane in the same direction Its velocity is 35.0 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is 0.4 m/s². The time-to-collision is inf sec.
    - car 10981: It is driving on the left-adjacent lane in the same direction Its velocity is 33.8 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10983: It is driving on the left-adjacent lane in the same direction Its velocity is 31.0 m/s, orientation is -3.117 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is inf sec.
    - car 10984: It is driving on the left-adjacent lane in the same direction Its velocity is 32.7 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper54-1_5426651_T-26675,12330,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 39.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 12324: It is driving on the right-adjacent lane in the same direction Its velocity is 34.3 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 12325: It is driving on the right-adjacent lane in the same direction Its velocity is 32.8 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is inf sec.
    - car 12326: It is driving on the same lane Its velocity is 39.5 m/s, orientation is 3.138 rad, steering angle is 0.000 rad, and acceleration is -0.6 m/s². The time-to-collision is 0.8 sec.
    - car 12328: It is driving on the right-adjacent lane in the same direction Its velocity is 35.9 m/s, orientation is 3.118 rad, steering angle is 0.000 rad, and acceleration is -0.8 m/s². The time-to-collision is inf sec.
    - car 12331: It is driving on the right-adjacent lane in the same direction Its velocity is 33.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationALower33-1_335951_T-5975,10501,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 35.5 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10500: It is driving on the right-adjacent lane in the same direction Its velocity is 32.6 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper52-1_5218876_T-18900,11601,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 36.5 m/s, orientation is 3.126 rad, steering angle is 0.000 rad, and acceleration is -0.5 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 11591: It is driving on the right-adjacent lane in the same direction Its velocity is 24.7 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 11594: It is driving on the same lane Its velocity is 31.1 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is 1.3 sec.
    - car 11595: It is driving on the left-adjacent lane in the same direction Its velocity is 33.9 m/s, orientation is -3.142 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is 1.5 sec.
    - car 11598: It is driving on the left-adjacent lane in the same direction Its velocity is 34.5 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is 0.7 sec.
    - car 11600: It is driving on the left-adjacent lane in the same direction Its velocity is 34.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 0.4 sec.
    - car 11602: It is driving on the same lane Its velocity is 34.8 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 11603: It is driving on the left-adjacent lane in the same direction Its velocity is 39.9 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
    - truck 11605: It is driving on the right-adjacent lane in the same direction Its velocity is 25.4 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is 0.7 m/s². The time-to-collision is inf sec.
    - car 11606: It is driving on the left-adjacent lane in the same direction Its velocity is 41.2 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 11607: It is driving on the same lane Its velocity is 36.2 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is -0.5 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationALower31-1_3123701_T-23725,11926,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 28.5 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 11917: It is driving on the right-adjacent lane in the same direction Its velocity is 21.4 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11918: It is driving on the same lane Its velocity is 28.3 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11919: It is driving on the left-adjacent lane in the same direction Its velocity is 31.4 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11921: It is driving on the left-adjacent lane in the same direction Its velocity is 31.0 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 11924: It is driving on the left-adjacent lane in the same direction Its velocity is 30.9 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s². The time-to-collision is inf sec.
    - car 11925: It is driving on the left-adjacent lane in the same direction Its velocity is 30.2 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.9 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper53-1_5319576_T-19600,11788,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 32.3 m/s, orientation is -3.131 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 11780: It is driving on the right-adjacent lane in the same direction Its velocity is 25.6 m/s, orientation is -3.142 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - truck 11783: It is driving on the right-adjacent lane in the same direction Its velocity is 25.0 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - car 11784: It is driving on the same lane Its velocity is 33.3 m/s, orientation is -3.141 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 0.8 sec.
    - car 11785: It is driving on the same lane Its velocity is 32.5 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is 0.4 sec.
    - car 11790: It is driving on the right-adjacent lane in the same direction Its velocity is 27.1 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -1.3 m/s². The time-to-collision is inf sec.
    - car 11792: It is driving on the same lane Its velocity is 32.1 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 11793: It is driving on the same lane Its velocity is 32.1 m/s, orientation is 3.139 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - car 11795: It is driving on the right-adjacent lane in the same direction Its velocity is 30.1 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is -0.8 m/s². The time-to-collision is inf sec.
    - car 11796: It is driving on the same lane Its velocity is 31.0 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationAUpper33-1_33351_T-375,10053,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 33.8 m/s, orientation is -3.110 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10045: It is driving on the right-adjacent lane in the same direction Its velocity is 29.2 m/s, orientation is 3.140 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 10047: It is driving on the same lane Its velocity is 34.7 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
    - car 10048: It is driving on the right-adjacent lane in the same direction Its velocity is 28.7 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10049: It is driving on the same lane Its velocity is 31.9 m/s, orientation is -3.140 rad, steering angle is 0.000 rad, and acceleration is -0.0 m/s². The time-to-collision is inf sec.
",decelerate,follow_lane
DEU_LocationAUpper33-1_3310176_T-10200,10839,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 32.7 m/s, orientation is -3.134 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10840: It is driving on the left-adjacent lane in the same direction Its velocity is 33.9 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationALower33-1_331801_T-1825,10144,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
Here is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 31.8 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10140: It is driving on the right-adjacent lane in the same direction Its velocity is 27.3 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10142: It is driving on the right-adjacent lane in the same direction Its velocity is 27.5 m/s, orientation is -0.001 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is inf sec.
    - car 10143: It is driving on the same lane Its velocity is 31.9 m/s, orientation is 0.003 rad, steering angle is 0.000 rad, and acceleration is 0.2 m/s². The time-to-collision is 16.6 sec.
    - car 10145: It is driving on the right-adjacent lane in the same direction Its velocity is 28.5 m/s, orientation is -0.008 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10146: It is driving on the same lane Its velocity is 31.5 m/s, orientation is -0.002 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10150: It is driving on the same lane Its velocity is 32.4 m/s, orientation is -0.000 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
    - car 10152: It is driving on the same lane Its velocity is 32.0 m/s, orientation is 0.002 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane
DEU_LocationALower33-1_3322101_T-22125,11783,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 33.5 m/s, orientation is 0.022 rad, steering angle is 0.000 rad, and acceleration is 0.3 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - truck 11775: It is driving on the right-adjacent lane in the same direction Its velocity is 24.1 m/s, orientation is 0.001 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
",accelerate,left
DEU_LocationAUpper54-1_5410926_T-10950,10978,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
  - right
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is a right-adjacent lane with the same direction. 
Your velocity is 31.0 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 10964: It is driving on the right-adjacent lane in the same direction Its velocity is 28.3 m/s, orientation is -3.139 rad, steering angle is 0.000 rad, and acceleration is -0.1 m/s². The time-to-collision is inf sec.
    - car 10967: It is driving on the same lane Its velocity is 30.6 m/s, orientation is -3.138 rad, steering angle is 0.000 rad, and acceleration is -0.2 m/s². The time-to-collision is 1.3 sec.
    - car 10972: It is driving on the same lane Its velocity is 31.3 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is 0.6 sec.
    - car 10973: It is driving on the left-adjacent lane in the same direction Its velocity is 34.9 m/s, orientation is 3.141 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
    - car 10975: It is driving on the left-adjacent lane in the same direction Its velocity is 35.5 m/s, orientation is -3.137 rad, steering angle is 0.000 rad, and acceleration is -0.4 m/s². The time-to-collision is inf sec.
    - truck 10976: It is driving on the right-adjacent lane in the same direction Its velocity is 25.2 m/s, orientation is -3.142 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10980: It is driving on the left-adjacent lane in the same direction Its velocity is 37.9 m/s, orientation is 3.138 rad, steering angle is 0.000 rad, and acceleration is -0.3 m/s². The time-to-collision is inf sec.
",keep,follow_lane
DEU_LocationALower31-1_3120576_T-20600,11659,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
Here is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 28.7 m/s, orientation is -0.003 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s².
Please adhere to the traffic regulations in Germany:
The maximum speed is 33.3 m/s.
Here is an overview of all relevant obstacles surrounding you:
    - car 11666: It is driving on the left-adjacent lane in the same direction Its velocity is 31.4 m/s, orientation is -0.005 rad, steering angle is 0.000 rad, and acceleration is 0.1 m/s². The time-to-collision is inf sec.
",keep,follow_lane
