ScenarioID,EgoID,Prompt,qwen3-0.6b:latest_Longitudinal_1,qwen3-0.6b:latest_Lateral_1,qwen3-0.6b:latest_Longitudinal_2,qwen3-0.6b:latest_Lateral_2,qwen3-0.6b:latest_Longitudinal_3,qwen3-0.6b:latest_Lateral_3,Trajectory_Longitudinal,Trajectory_Lateral,Safe_Top1,Safe_TopK,MONA_safe,Match_Top1,Match_TopK,Inference_Duration,Reach_Duration
DEU_MONAEast-2_41210_T-41235,20042,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 13.3 m/s, orientation is -0.616 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - truck 19991: It is driving on the same lane and is 87.7 meters in front of you. Its velocity is 13.2 m/s, orientation is -0.622 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20003: It is driving on the same lane and is 62.1 meters in front of you. Its velocity is 12.4 m/s, orientation is -0.622 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20013: It is driving on the same lane and is 44.6 meters in front of you. Its velocity is 12.1 m/s, orientation is -0.604 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20025: It is driving on the left-adjacent lane in the same direction and is 76.3 meters in front of you. Its velocity is 17.2 m/s, orientation is -0.615 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20032: It is driving on the same lane and is 14.0 meters in front of you. Its velocity is 13.6 m/s, orientation is -0.625 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20036: It is driving on the left-adjacent lane in the same direction and is 45.8 meters in front of you. Its velocity is 17.7 m/s, orientation is -0.607 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20054: It is driving on the left-adjacent lane in the same direction and is directly aligned with you. Its velocity is 16.6 m/s, orientation is -0.617 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",stop,left,accelerate,follow_lane,keep,follow_lane,keep,follow_lane,True,True,True,False,True,0.9085240364074707,0.21689248085021973
DEU_MONAEast-2_13546_T-13571,13851,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is no left-adjacent lane. There is no right-adjacent lane. 
Your velocity is 16.1 m/s, orientation is 2.531 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
There are no obstacles surrounding you.
",keep,follow_lane,decelerate,follow_lane,stop,follow_lane,keep,follow_lane,True,True,True,True,True,0.5001909732818604,0.026165485382080078
DEU_MONAEast-2_41548_T-41573,20138,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 14.4 m/s, orientation is -0.617 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 20115: It is driving on the same lane and is 90.2 meters in front of you. Its velocity is 16.2 m/s, orientation is -0.622 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 30.5 sec.
    - car 20118: It is driving on the same lane and is 24.2 meters in front of you. Its velocity is 15.2 m/s, orientation is -0.616 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 25.4 sec.
    - truck 20120: It is driving on the left-adjacent lane in the same direction and is 81.3 meters in front of you. Its velocity is 17.3 m/s, orientation is -0.607 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20131: It is driving on the left-adjacent lane in the same direction and is 54.9 meters in front of you. Its velocity is 16.7 m/s, orientation is -0.613 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20143: It is driving on the left-adjacent lane in the same direction and is directly aligned with you. Its velocity is 15.3 m/s, orientation is -0.618 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20147: It is driving on the left-adjacent lane in the same direction and is 23.9 meters behind you. Its velocity is 14.2 m/s, orientation is -0.596 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20152: It is driving on the same lane and is 13.1 meters behind you. Its velocity is 13.4 m/s, orientation is -0.598 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 20153: It is driving on the same lane and is 28.1 meters behind you. Its velocity is 14.8 m/s, orientation is -0.586 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 20154: It is driving on the left-adjacent lane in the same direction and is 43.4 meters behind you. Its velocity is 13.3 m/s, orientation is -0.567 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 20161: It is driving on the same lane and is 33.7 meters behind you. Its velocity is 15.0 m/s, orientation is -0.541 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20162: It is driving on the left-adjacent lane in the same direction and is 58.3 meters behind you. Its velocity is 13.4 m/s, orientation is -0.558 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20168: It is driving on the same lane and is 80.1 meters behind you. Its velocity is 16.9 m/s, orientation is -0.540 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 20173: It is driving on the left-adjacent lane in the same direction and is 79.4 meters behind you. Its velocity is 18.7 m/s, orientation is -0.545 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 20197: It is driving on the same lane and is 31.6 meters behind you. Its velocity is 16.4 m/s, orientation is -0.610 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane,stop,left,decelerate,left,accelerate,follow_lane,True,True,True,False,False,0.9383749961853027,0.03647780418395996
DEU_MONAEast-2_13832_T-13857,13910,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is no left-adjacent lane. There is no right-adjacent lane. 
Your velocity is 17.0 m/s, orientation is -0.536 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
There are no obstacles surrounding you.
",keep,follow_lane,stop,follow_lane,decelerate,follow_lane,keep,follow_lane,True,True,True,True,True,0.667640209197998,0.026092529296875
DEU_MONAEast-2_21944_T-21969,15570,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 14.8 m/s, orientation is -0.617 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 15559: It is driving on the same lane and is 16.6 meters in front of you. Its velocity is 13.4 m/s, orientation is -0.613 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 19.0 sec.
    - car 15564: It is driving on the left-adjacent lane in the same direction and is 23.8 meters in front of you. Its velocity is 15.7 m/s, orientation is -0.616 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 15572: It is driving on the left-adjacent lane in the same direction and is 6.2 meters in front of you. Its velocity is 16.5 m/s, orientation is -0.618 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 15602: It is driving on the left-adjacent lane in the same direction and is 55.4 meters behind you. Its velocity is 21.0 m/s, orientation is -0.615 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 15616: It is driving on the same lane and is 49.2 meters behind you. Its velocity is 15.0 m/s, orientation is -0.623 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane,stop,left,keep,follow_lane,keep,follow_lane,True,True,True,True,True,0.8614673614501953,0.028965473175048828
DEU_MONAEast-2_30238_T-30263,17303,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 16.9 m/s, orientation is -0.620 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - truck 17321: It is driving on the same lane and is 58.6 meters behind you. Its velocity is 15.3 m/s, orientation is -0.623 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 17323: It is driving on the same lane and is 80.7 meters behind you. Its velocity is 15.9 m/s, orientation is -0.583 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 17327: It is driving on the left-adjacent lane in the same direction and is 69.5 meters behind you. Its velocity is 17.2 m/s, orientation is -0.616 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane,accelerate,left,decelerate,left,keep,follow_lane,True,True,True,True,True,0.697117805480957,0.027832508087158203
DEU_MONAEast-2_18616_T-18641,14876,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 12.3 m/s, orientation is 2.534 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
There are no obstacles surrounding you.
",keep,follow_lane,keep,follow_lane,keep,follow_lane,keep,follow_lane,True,True,True,True,True,0.7468390464782715,0.035933732986450195
DEU_MONAEast-2_31642_T-31667,17860,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is no left-adjacent lane. There is no right-adjacent lane. 
Your velocity is 15.2 m/s, orientation is 2.534 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 17808: It is driving on the same lane and is 87.1 meters in front of you. Its velocity is 14.6 m/s, orientation is 2.543 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 3.9 sec.
    - truck 17851: It is driving on the same lane and is 10.9 meters in front of you. Its velocity is 15.1 m/s, orientation is 2.538 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 0.8 sec.
",accelerate,follow_lane,decelerate,follow_lane,stop,follow_lane,decelerate,follow_lane,True,True,True,False,True,0.5971560478210449,0.04901385307312012
DEU_MONAEast-2_2366_T-2391,10816,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - right
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is no left-adjacent lane. There is a right-adjacent lane with the same direction. 
Your velocity is 7.7 m/s, orientation is -0.553 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 10652: It is driving on the right-adjacent lane in the same direction and is 81.6 meters in front of you. Its velocity is 5.9 m/s, orientation is -0.568 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10661: It is driving on the right-adjacent lane in the same direction and is 67.1 meters in front of you. Its velocity is 6.0 m/s, orientation is -0.556 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10678: It is driving on the same lane and is 81.9 meters in front of you. Its velocity is 5.5 m/s, orientation is -0.560 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10687: It is driving on the right-adjacent lane in the same direction and is 50.4 meters in front of you. Its velocity is 7.0 m/s, orientation is -0.535 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - truck 10697: It is driving on the same lane and is 70.4 meters in front of you. Its velocity is 5.5 m/s, orientation is -0.577 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10705: It is driving on the right-adjacent lane in the same direction and is 35.8 meters in front of you. Its velocity is 6.7 m/s, orientation is -0.538 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10732: It is driving on the right-adjacent lane in the same direction and is 23.2 meters in front of you. Its velocity is 6.1 m/s, orientation is -0.541 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10742: It is driving on the same lane and is 49.1 meters in front of you. Its velocity is 7.1 m/s, orientation is -0.550 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10780: It is driving on the right-adjacent lane in the same direction and is 9.0 meters in front of you. Its velocity is 5.4 m/s, orientation is -0.529 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10785: It is driving on the same lane and is 22.5 meters in front of you. Its velocity is 7.8 m/s, orientation is -0.543 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10807: It is driving on the same lane and is 11.9 meters in front of you. Its velocity is 7.4 m/s, orientation is -0.533 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10817: It is driving on the right-adjacent lane in the same direction and is directly aligned with you. Its velocity is 5.2 m/s, orientation is -0.538 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",keep,follow_lane,decelerate,right,decelerate,right,keep,follow_lane,True,True,True,True,True,0.7539644241333008,0.047406673431396484
DEU_MONAEast-2_18668_T-18693,14866,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
  - left
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is a left-adjacent lane with the same direction. There is no right-adjacent lane. 
Your velocity is 14.6 m/s, orientation is -0.615 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 14862: It is driving on the same lane and is 33.4 meters in front of you. Its velocity is 15.4 m/s, orientation is -0.616 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14869: It is driving on the left-adjacent lane in the same direction and is 29.0 meters in front of you. Its velocity is 17.4 m/s, orientation is -0.618 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14872: It is driving on the same lane and is 11.2 meters behind you. Its velocity is 14.9 m/s, orientation is -0.618 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14878: It is driving on the left-adjacent lane in the same direction and is 7.1 meters in front of you. Its velocity is 16.8 m/s, orientation is -0.621 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14882: It is driving on the left-adjacent lane in the same direction and is 4.1 meters behind you. Its velocity is 17.3 m/s, orientation is -0.623 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14890: It is driving on the left-adjacent lane in the same direction and is 38.4 meters behind you. Its velocity is 18.0 m/s, orientation is -0.584 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 14898: It is driving on the same lane and is 95.8 meters behind you. Its velocity is 17.6 m/s, orientation is -0.546 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",accelerate,follow_lane,decelerate,follow_lane,stop,left,keep,follow_lane,True,True,True,False,False,0.8148074150085449,0.03946852684020996
DEU_MONAEast-2_2808_T-2833,10780,"You are driving a car and need to make a high-level driving decision.
First, carefully observe the environment.
Then, reason through your decision step by step and present it in natural language.
Finally, return the top 3 advisable longitudinal–lateral action pairs, ranked from best to worst.
Feasible longitudinal actions:
  - accelerate
  - decelerate
  - keep
  - stop
Feasible lateral actions:
  - follow_lane
No past actions recorded. 
 /no_thinkHere is an overview of your environment:
There is no left-adjacent lane. There is no right-adjacent lane. 
Your velocity is 3.8 m/s, orientation is -0.562 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s².
Here is an overview of all relevant obstacles surrounding you:
    - car 10652: It is driving on the same lane and is 89.2 meters in front of you. Its velocity is 6.6 m/s, orientation is -0.620 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 21.7 sec.
    - car 10661: It is driving on the same lane and is 70.0 meters in front of you. Its velocity is 6.2 m/s, orientation is -0.606 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 18.8 sec.
    - car 10687: It is driving on the same lane and is 50.4 meters in front of you. Its velocity is 7.8 m/s, orientation is -0.613 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 19.6 sec.
    - car 10705: It is driving on the same lane and is 32.9 meters in front of you. Its velocity is 7.9 m/s, orientation is -0.599 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is 16.9 sec.
    - car 10732: It is driving on the same lane and is 6.7 meters in front of you. Its velocity is 5.3 m/s, orientation is -0.577 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10817: It is driving on the same lane and is 7.3 meters behind you. Its velocity is 3.0 m/s, orientation is -0.564 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10843: It is driving on the same lane and is 20.6 meters behind you. Its velocity is 3.7 m/s, orientation is -0.539 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10869: It is driving on the same lane and is 42.5 meters behind you. Its velocity is 4.2 m/s, orientation is -0.537 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10893: It is driving on the same lane and is 58.2 meters behind you. Its velocity is 4.2 m/s, orientation is -0.535 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
    - car 10903: It is driving on the same lane and is 70.2 meters behind you. Its velocity is 4.7 m/s, orientation is -0.540 rad, steering angle is 0.000 rad, and acceleration is 0.0 m/s². The time-to-collision is inf sec.
",stop,follow_lane,decelerate,follow_lane,keep,follow_lane,accelerate,follow_lane,True,True,True,False,False,0.6162428855895996,0.1587228775024414
